order_id,member_sk,member_id,product_sk,date_key,order_status,quantity,amount_twd,coupon_discount_twd
O0008171,510,M00439,13,20260515,completed,3,61964.0,0
O0008172,110,M00096,91,20260506,cancelled,1,5570.0,400
O0008173,204,M00177,37,20260520,completed,1,72732.0,600
O0008174,294,M00249,71,20260513,paid,1,51501.0,800
O0008175,190,M00166,79,20260509,paid,2,19191.0,600
O0008176,515,M00443,13,20260621,completed,1,81266.0,400
O0008177,268,M00230,19,20260505,completed,2,3711.0,0
O0008178,191,M00167,31,20260512,cancelled,3,47681.0,200
O0008179,540,M00466,37,20260616,completed,1,97066.0,400
O0008180,100,M00088,26,20260615,completed,2,118389.0,0
O0008181,498,M00428,26,20260507,cancelled,2,94899.0,0
O0008182,232,M00199,92,20260514,completed,3,59834.0,800
O0008183,256,M00219,92,20260602,completed,3,73230.0,200
O0008184,87,M00075,75,20260502,completed,1,64788.0,800
O0008185,485,M00417,56,20260522,cancelled,1,88526.0,0
O0008186,575,M00496,96,20260605,completed,3,119889.0,200
O0008187,509,M00438,39,20260606,paid,2,83239.0,0
O0008188,495,M00426,64,20260616,paid,2,37990.0,800
O0008189,323,M00275,26,20260524,paid,1,81363.0,0
O0008190,88,M00076,69,20260621,paid,1,114484.0,600
O0008191,137,M00119,39,20260518,paid,3,118333.0,600
O0008192,418,M00357,40,20260619,cancelled,1,100035.0,800
O0008193,292,M00247,12,20260619,completed,3,53527.0,800
O0008194,7,M00007,55,20260509,paid,3,26821.0,200
O0008195,426,M00364,1,20260610,cancelled,1,34696.0,0
O0008196,408,M00350,50,20260518,paid,1,66926.0,800
O0008197,99,M00087,27,20260509,paid,2,70134.0,600
O0008198,187,M00163,45,20260521,paid,1,116639.0,0
O0008199,497,M00427,71,20260609,paid,2,23692.0,200
O0008200,287,M00243,2,20260508,cancelled,2,61884.0,0
O0008201,502,M00432,9,20260511,cancelled,1,86579.0,800
O0008202,538,M00465,100,20260620,paid,1,62647.0,400
O0008203,227,M00194,35,20260620,paid,2,51139.0,600
O0008204,506,M00435,37,20260624,completed,3,96168.0,200
O0008205,554,M00478,6,20260606,cancelled,2,90797.0,400
O0008206,142,M00123,35,20260518,paid,1,63981.0,400
O0008207,294,M00249,55,20260620,completed,1,115426.0,400
O0008208,483,M00415,50,20260619,paid,3,42146.0,200
O0008209,326,M00278,16,20260521,completed,3,105455.0,400
O0008210,248,M00212,36,20260612,completed,3,54799.0,200
O0008211,241,M00206,52,20260518,cancelled,2,117553.0,600
O0008212,376,M00321,6,20260625,cancelled,3,84326.0,0
O0008213,336,M00287,87,20260509,paid,1,81581.0,0
O0008214,119,M00105,81,20260526,paid,2,17101.0,800
O0008215,490,M00422,38,20260618,paid,2,91844.0,0
O0008216,418,M00357,24,20260626,completed,2,70584.0,0
O0008217,505,M00434,24,20260606,cancelled,1,27424.0,200
O0008218,302,M00256,93,20260501,cancelled,2,39739.0,800
O0008219,145,M00126,56,20260614,completed,3,68378.0,600
O0008220,517,M00445,50,20260525,paid,1,39528.0,800
O0008221,577,M00497,24,20260603,paid,2,45841.0,200
O0008222,95,M00083,72,20260607,paid,1,55191.0,600
O0008223,262,M00225,5,20260603,cancelled,3,1226.0,400
O0008224,477,M00410,87,20260515,cancelled,3,31315.0,0
O0008225,375,M00320,76,20260528,paid,2,11558.0,0
O0008226,23,M00020,55,20260610,completed,1,81948.0,400
O0008227,378,M00323,66,20260619,completed,3,114034.0,0
O0008228,128,M00113,35,20260531,completed,1,58778.0,800
O0008229,66,M00058,64,20260531,completed,3,12190.0,400
O0008230,417,M00357,99,20260504,completed,2,25270.0,200
O0008231,315,M00268,21,20260520,completed,3,55567.0,400
O0008232,212,M00183,2,20260613,completed,3,39448.0,600
O0008233,513,M00442,99,20260525,cancelled,2,46340.0,0
O0008234,518,M00446,73,20260507,paid,2,51520.0,200
O0008235,493,M00425,92,20260618,paid,1,101846.0,600
O0008236,459,M00393,83,20260501,paid,3,68532.0,800
O0008237,188,M00164,44,20260625,completed,1,21373.0,400
O0008238,449,M00384,92,20260510,paid,3,42850.0,600
O0008239,161,M00140,12,20260519,completed,1,56721.0,200
O0008240,574,M00496,71,20260508,cancelled,2,69846.0,800
O0008241,569,M00491,99,20260612,paid,2,94720.0,600
O0008242,463,M00397,53,20260510,paid,1,55224.0,400
O0008243,375,M00320,91,20260622,completed,1,13911.0,200
O0008244,8,M00008,69,20260604,paid,3,48753.0,600
O0008245,324,M00276,54,20260612,completed,1,8829.0,0
O0008246,460,M00394,27,20260515,completed,3,113380.0,0
O0008247,176,M00152,49,20260611,cancelled,3,93831.0,0
O0008248,74,M00063,77,20260614,paid,1,13747.0,800
O0008249,471,M00404,85,20260628,paid,1,66383.0,400
O0008250,505,M00434,21,20260531,paid,3,16246.0,800
O0008251,167,M00146,47,20260614,paid,1,102488.0,0
O0008252,116,M00102,73,20260503,paid,2,42151.0,800
O0008253,136,M00118,77,20260614,paid,3,112144.0,400
O0008254,83,M00071,76,20260630,paid,1,28171.0,800
O0008255,270,M00231,83,20260606,completed,1,49112.0,800
O0008256,245,M00210,93,20260531,paid,2,24874.0,0
O0008257,565,M00489,66,20260502,paid,1,24096.0,600
O0008258,412,M00352,92,20260610,paid,3,73544.0,600
O0008259,170,M00148,53,20260617,completed,2,60270.0,800
O0008260,213,M00184,23,20260512,cancelled,1,13904.0,0
O0008261,334,M00285,91,20260622,completed,1,14757.0,600
O0008262,3,M00003,85,20260530,cancelled,2,47381.0,200
O0008263,499,M00429,27,20260615,completed,2,61800.0,400
O0008264,318,M00271,16,20260526,paid,3,64801.0,800
O0008265,488,M00420,39,20260608,paid,2,57639.0,200
O0008266,445,M00380,88,20260626,completed,1,57347.0,400
O0008267,484,M00416,28,20260625,cancelled,3,95232.0,600
O0008268,244,M00209,73,20260525,paid,3,98562.0,200
O0008269,536,M00463,50,20260504,completed,2,35005.0,800
O0008270,90,M00078,63,20260619,paid,3,80262.0,200
O0008271,169,M00148,77,20260523,completed,2,36486.0,400
O0008272,332,M00283,37,20260516,paid,2,17537.0,800
O0008273,577,M00497,25,20260605,cancelled,2,95281.0,600
O0008274,283,M00240,31,20260629,paid,2,86320.0,200
O0008275,4,M00004,71,20260621,paid,2,33858.0,200
O0008276,27,M00023,61,20260622,paid,1,65029.0,400
O0008277,507,M00436,99,20260520,completed,1,96726.0,400
O0008278,12,M00011,18,20260527,paid,1,96032.0,400
O0008279,228,M00195,45,20260514,paid,3,109567.0,200
O0008280,353,M00302,73,20260526,completed,1,112536.0,0
O0008281,242,M00207,60,20260605,paid,2,79878.0,0
O0008282,149,M00130,27,20260508,paid,2,19644.0,200
O0008283,337,M00288,89,20260618,paid,3,57193.0,200
O0008284,349,M00298,10,20260512,cancelled,2,2278.0,400
O0008285,570,M00492,79,20260528,paid,3,91730.0,800
O0008286,338,M00289,27,20260519,paid,1,118985.0,600
O0008287,374,M00319,59,20260524,paid,2,15584.0,400
O0008288,280,M00238,87,20260507,paid,1,86621.0,200
O0008289,158,M00137,40,20260502,paid,2,9629.0,400
O0008290,129,M00114,8,20260503,paid,3,67759.0,200
O0008291,91,M00079,95,20260612,completed,2,20719.0,800
O0008292,375,M00320,15,20260524,cancelled,1,97016.0,200
O0008293,70,M00060,80,20260625,paid,3,6737.0,800
O0008294,485,M00417,77,20260519,cancelled,3,59587.0,0
O0008295,35,M00029,98,20260525,paid,2,1483.0,600
O0008296,82,M00070,89,20260608,paid,2,28767.0,600
O0008297,486,M00418,1,20260531,completed,1,62273.0,800
O0008298,500,M00430,5,20260601,paid,1,16487.0,0
O0008299,394,M00337,98,20260620,cancelled,2,91083.0,0
O0008300,475,M00408,55,20260623,cancelled,2,116891.0,600
O0008301,81,M00070,28,20260503,paid,3,74250.0,800
O0008302,104,M00091,28,20260618,completed,2,55192.0,200
O0008303,101,M00089,13,20260622,completed,3,11478.0,800
O0008304,442,M00377,10,20260627,completed,3,82703.0,0
O0008305,459,M00393,85,20260510,completed,3,86158.0,400
O0008306,15,M00014,13,20260515,completed,1,119772.0,200
O0008307,132,M00116,96,20260506,cancelled,3,107211.0,200
O0008308,479,M00412,59,20260506,paid,3,70782.0,0
O0008309,319,M00272,71,20260523,cancelled,2,77536.0,200
O0008310,17,M00015,75,20260627,paid,1,84797.0,200
O0008311,308,M00261,5,20260526,completed,1,86328.0,800
O0008312,180,M00156,21,20260629,cancelled,2,100234.0,600
O0008313,253,M00217,51,20260512,completed,3,52524.0,600
O0008314,381,M00326,40,20260526,paid,1,49935.0,400
O0008315,392,M00335,87,20260608,paid,3,31325.0,600
O0008316,449,M00384,38,20260624,paid,3,96828.0,200
O0008317,344,M00294,90,20260529,paid,2,47727.0,600
O0008318,92,M00080,45,20260606,completed,3,28585.0,600
O0008319,90,M00078,25,20260614,paid,2,112944.0,0
O0008320,210,M00181,15,20260527,completed,3,42669.0,0
O0008321,558,M00482,11,20260505,cancelled,3,56093.0,400
O0008322,536,M00463,87,20260602,cancelled,1,82274.0,0
O0008323,197,M00172,43,20260524,paid,1,26937.0,200
O0008324,522,M00450,54,20260606,paid,1,19014.0,800
O0008325,231,M00198,76,20260516,paid,2,37495.0,800
O0008326,557,M00481,8,20260522,paid,1,83155.0,0
O0008327,204,M00177,21,20260531,completed,2,113134.0,400
O0008328,387,M00330,47,20260623,cancelled,3,116782.0,0
O0008329,20,M00018,43,20260503,paid,3,73264.0,600
O0008330,264,M00227,17,20260515,cancelled,3,76975.0,400
O0008331,532,M00459,97,20260516,paid,2,114819.0,400
O0008332,530,M00457,96,20260513,cancelled,2,90173.0,600
O0008333,93,M00081,45,20260604,completed,3,71079.0,0
O0008334,326,M00278,24,20260506,paid,2,79551.0,400
O0008335,402,M00344,65,20260507,paid,3,106093.0,800
O0008336,185,M00161,19,20260610,paid,1,26828.0,400
O0008337,444,M00379,90,20260610,completed,1,28129.0,600
O0008338,290,M00246,29,20260620,paid,3,61559.0,200
O0008339,560,M00484,80,20260501,completed,2,2507.0,200
O0008340,90,M00078,24,20260526,completed,1,107400.0,400
O0008341,146,M00127,9,20260629,cancelled,1,4778.0,0
O0008342,333,M00284,29,20260611,completed,2,87794.0,400
O0008343,455,M00389,38,20260602,completed,1,94555.0,0
O0008344,389,M00332,62,20260615,paid,1,81370.0,0
O0008345,311,M00264,27,20260521,cancelled,1,42749.0,600
O0008346,454,M00388,77,20260526,paid,2,13438.0,200
O0008347,524,M00452,27,20260629,paid,1,104103.0,800
O0008348,230,M00197,5,20260624,completed,3,108078.0,200
O0008349,193,M00169,83,20260526,paid,3,67957.0,600
O0008350,238,M00203,92,20260524,paid,1,61580.0,600
O0008351,440,M00376,75,20260525,paid,1,81538.0,400
O0008352,275,M00234,96,20260606,paid,2,88614.0,400
O0008353,281,M00239,60,20260630,paid,1,114208.0,0
O0008354,278,M00236,19,20260629,cancelled,2,86706.0,400
O0008355,442,M00377,90,20260613,completed,3,36301.0,600
O0008356,410,M00351,10,20260514,paid,1,97178.0,800
O0008357,439,M00375,17,20260616,paid,1,1686.0,200
O0008358,548,M00472,36,20260621,completed,2,60651.0,200
O0008359,453,M00387,53,20260629,paid,1,10578.0,400
O0008360,559,M00483,58,20260619,paid,2,27654.0,200
O0008361,350,M00299,44,20260617,completed,1,13459.0,600
O0008362,211,M00182,56,20260508,paid,1,62339.0,200
O0008363,430,M00367,43,20260518,completed,1,110187.0,200
O0008364,476,M00409,43,20260518,paid,1,12766.0,800
O0008365,305,M00258,84,20260514,completed,3,109315.0,400
O0008366,286,M00242,67,20260628,paid,1,109616.0,0
O0008367,388,M00331,53,20260601,paid,3,28834.0,400
O0008368,419,M00358,78,20260501,completed,3,49357.0,400
O0008369,479,M00412,55,20260501,paid,3,19452.0,600
O0008370,182,M00158,12,20260505,paid,2,59439.0,400
O0008371,47,M00041,50,20260624,completed,2,41114.0,800
O0008372,126,M00111,92,20260607,completed,3,21601.0,600
O0008373,95,M00083,23,20260523,paid,2,41778.0,800
O0008374,20,M00018,96,20260610,paid,1,39853.0,600
O0008375,234,M00200,76,20260615,paid,3,112686.0,800
O0008376,406,M00348,43,20260504,completed,3,112450.0,600
O0008377,256,M00219,22,20260616,cancelled,2,44540.0,0
O0008378,515,M00443,31,20260518,completed,1,20002.0,200
O0008379,40,M00034,98,20260618,paid,2,66774.0,0
O0008380,566,M00490,89,20260514,paid,2,70657.0,0
O0008381,495,M00426,9,20260621,paid,1,97134.0,0
O0008382,421,M00359,13,20260512,paid,3,107655.0,400
O0008383,229,M00196,5,20260627,paid,2,38883.0,0
O0008384,30,M00026,36,20260504,paid,1,11065.0,200
O0008385,85,M00073,29,20260508,cancelled,2,97529.0,200
O0008386,546,M00471,17,20260610,completed,2,97202.0,0
O0008387,299,M00253,13,20260615,paid,2,48274.0,400
O0008388,100,M00088,96,20260628,paid,1,111558.0,400
O0008389,476,M00409,71,20260612,paid,3,56502.0,200
O0008390,475,M00408,67,20260502,completed,2,103577.0,800
O0008391,65,M00057,38,20260601,paid,2,30510.0,600
O0008392,445,M00380,26,20260625,paid,2,118428.0,600
O0008393,510,M00439,89,20260514,paid,3,10233.0,0
O0008394,507,M00436,47,20260527,completed,3,103830.0,0
O0008395,249,M00213,27,20260506,paid,3,84328.0,200
O0008396,175,M00151,5,20260528,completed,1,52409.0,400
O0008397,259,M00222,87,20260627,completed,2,101921.0,600
O0008398,1,M00001,78,20260503,completed,1,72905.0,800
O0008399,352,M00301,48,20260612,paid,1,1272.0,600
O0008400,122,M00108,18,20260605,paid,1,19162.0,0
O0008401,374,M00319,62,20260629,paid,3,102288.0,400
O0008402,311,M00264,54,20260622,paid,3,75501.0,600
O0008403,77,M00066,83,20260507,paid,3,14394.0,400
O0008404,534,M00461,47,20260512,paid,2,109806.0,600
O0008405,475,M00408,11,20260503,completed,3,94143.0,0
O0008406,104,M00091,8,20260502,completed,1,118644.0,800
O0008407,249,M00213,23,20260507,paid,3,90812.0,200
O0008408,98,M00086,69,20260511,paid,3,43708.0,400
O0008409,390,M00333,37,20260523,cancelled,2,52708.0,0
O0008410,389,M00332,17,20260514,paid,1,85770.0,800
O0008411,287,M00243,95,20260616,cancelled,1,77632.0,400
O0008412,549,M00473,1,20260506,completed,1,113597.0,0
O0008413,190,M00166,35,20260609,paid,2,59046.0,600
O0008414,186,M00162,31,20260522,paid,1,109356.0,200
O0008415,569,M00491,27,20260624,paid,1,33125.0,600
O0008416,165,M00144,73,20260512,cancelled,3,115764.0,0
O0008417,567,M00490,28,20260619,paid,3,39459.0,600
O0008418,456,M00390,46,20260624,completed,3,37043.0,0
O0008419,21,M00019,93,20260503,cancelled,3,33627.0,800
O0008420,286,M00242,43,20260620,paid,1,92359.0,400
O0008421,526,M00454,76,20260528,completed,1,48712.0,200
O0008422,396,M00338,54,20260612,paid,2,108157.0,800
O0008423,572,M00494,63,20260516,paid,3,97462.0,0
O0008424,268,M00230,7,20260524,completed,1,63331.0,600
O0008425,261,M00224,91,20260527,completed,1,67821.0,0
O0008426,235,M00201,42,20260509,completed,1,1446.0,0
O0008427,516,M00444,36,20260621,completed,3,36213.0,800
O0008428,4,M00004,29,20260510,completed,1,117362.0,600
O0008429,503,M00433,60,20260527,completed,2,55169.0,400
O0008430,119,M00105,13,20260620,paid,2,14538.0,600
O0008431,523,M00451,3,20260520,paid,1,18734.0,200
O0008432,272,M00232,10,20260628,cancelled,2,75772.0,400
O0008433,67,M00058,41,20260616,paid,2,83420.0,200
O0008434,109,M00095,98,20260607,paid,2,103943.0,200
O0008435,229,M00196,73,20260619,completed,1,105119.0,0
O0008436,352,M00301,77,20260507,cancelled,1,55284.0,600
O0008437,48,M00042,76,20260531,paid,3,94337.0,400
O0008438,402,M00344,39,20260522,paid,2,84609.0,800
O0008439,451,M00386,23,20260525,cancelled,2,24589.0,200
O0008440,343,M00293,19,20260618,paid,2,119098.0,200
O0008441,101,M00089,92,20260517,paid,1,21009.0,600
O0008442,19,M00017,1,20260508,paid,2,109677.0,0
O0008443,125,M00110,57,20260611,cancelled,2,55332.0,800
O0008444,229,M00196,16,20260611,completed,1,97499.0,600
O0008445,516,M00444,56,20260509,paid,2,35833.0,400
O0008446,229,M00196,15,20260623,cancelled,2,23803.0,200
O0008447,486,M00418,73,20260526,paid,2,77889.0,200
O0008448,126,M00111,14,20260601,paid,1,42167.0,400
O0008449,200,M00174,72,20260506,completed,2,75730.0,800
O0008450,456,M00390,45,20260529,paid,3,33887.0,200
O0008451,256,M00219,65,20260502,paid,1,5786.0,600
O0008452,120,M00106,83,20260521,paid,1,10849.0,200
O0008453,180,M00156,68,20260521,paid,3,15932.0,800
O0008454,549,M00473,49,20260624,completed,3,51972.0,600
O0008455,559,M00483,72,20260525,completed,3,67589.0,200
O0008456,534,M00461,17,20260630,completed,1,95110.0,400
O0008457,322,M00274,11,20260625,completed,1,90526.0,600
O0008458,143,M00124,65,20260603,paid,1,15941.0,400
O0008459,26,M00022,20,20260617,paid,3,37556.0,600
O0008460,560,M00484,82,20260519,completed,1,94697.0,0
O0008461,495,M00426,91,20260604,cancelled,3,110104.0,400
O0008462,338,M00289,11,20260502,paid,3,115461.0,800
O0008463,448,M00383,19,20260629,paid,1,20061.0,600
O0008464,183,M00159,92,20260612,completed,2,61558.0,400
O0008465,530,M00457,53,20260529,completed,1,96568.0,200
O0008466,549,M00473,15,20260510,completed,2,35593.0,400
O0008467,540,M00466,55,20260611,cancelled,1,102455.0,800
O0008468,370,M00316,28,20260627,paid,3,38186.0,200
O0008469,294,M00249,10,20260627,completed,1,23874.0,800
O0008470,450,M00385,12,20260507,paid,3,67485.0,0
O0008471,269,M00230,74,20260615,paid,1,80399.0,400
O0008472,187,M00163,73,20260525,completed,1,1661.0,0
O0008473,331,M00282,41,20260528,completed,3,105113.0,600
O0008474,426,M00364,83,20260622,cancelled,1,108781.0,400
O0008475,476,M00409,11,20260525,paid,3,47871.0,600
O0008476,369,M00316,21,20260504,paid,1,57262.0,400
O0008477,299,M00253,71,20260508,completed,2,24888.0,400
O0008478,34,M00028,16,20260620,completed,1,119040.0,200
O0008479,447,M00382,79,20260604,paid,2,85195.0,400
O0008480,244,M00209,86,20260605,cancelled,3,63512.0,0
O0008481,196,M00171,15,20260612,completed,2,62168.0,0
O0008482,126,M00111,5,20260517,paid,3,19622.0,200
O0008483,531,M00458,18,20260528,completed,3,96663.0,600
O0008484,454,M00388,22,20260508,paid,3,23368.0,0
O0008485,265,M00228,6,20260619,paid,3,69677.0,400
O0008486,228,M00195,100,20260517,completed,3,109317.0,0
O0008487,260,M00223,66,20260514,paid,1,71500.0,600
O0008488,34,M00028,46,20260610,paid,1,31906.0,0
O0008489,449,M00384,16,20260602,completed,2,88025.0,800
O0008490,63,M00055,86,20260626,cancelled,2,6838.0,0
O0008491,204,M00177,100,20260517,completed,3,75864.0,0
O0008492,535,M00462,18,20260621,cancelled,2,61711.0,800
O0008493,302,M00256,40,20260516,paid,1,2739.0,800
O0008494,235,M00201,24,20260503,paid,2,61541.0,600
O0008495,425,M00363,66,20260506,cancelled,2,77901.0,800
O0008496,349,M00298,63,20260525,cancelled,3,9478.0,600
O0008497,163,M00142,50,20260516,paid,1,14537.0,600
O0008498,322,M00274,19,20260626,completed,2,79375.0,400
O0008499,141,M00122,4,20260520,paid,2,89274.0,400
O0008500,439,M00375,63,20260618,completed,2,91768.0,800
O0008501,171,M00149,45,20260527,cancelled,1,25359.0,200
O0008502,147,M00128,76,20260508,cancelled,3,21792.0,200
O0008503,252,M00216,84,20260619,cancelled,3,52700.0,400
O0008504,509,M00438,87,20260522,paid,1,17781.0,0
O0008505,551,M00475,54,20260505,paid,3,25308.0,400
O0008506,93,M00081,92,20260604,paid,2,99483.0,400
O0008507,563,M00487,15,20260512,completed,2,65071.0,0
O0008508,98,M00086,53,20260516,paid,1,10928.0,400
O0008509,463,M00397,98,20260603,paid,1,95728.0,800
O0008510,20,M00018,24,20260620,cancelled,1,21047.0,0
O0008511,455,M00389,37,20260613,cancelled,3,80445.0,400
O0008512,69,M00059,33,20260603,completed,3,119774.0,0
O0008513,337,M00288,71,20260624,cancelled,3,69889.0,400
O0008514,306,M00259,62,20260527,completed,2,109924.0,200
O0008515,399,M00341,51,20260606,paid,3,113760.0,800
O0008516,66,M00058,47,20260509,completed,3,18753.0,200
O0008517,539,M00466,44,20260507,cancelled,1,78319.0,200
O0008518,397,M00339,37,20260604,paid,3,103656.0,0
O0008519,148,M00129,61,20260512,paid,1,59550.0,0
O0008520,442,M00377,72,20260504,paid,1,25194.0,200
O0008521,425,M00363,53,20260502,completed,2,51440.0,800
O0008522,120,M00106,83,20260511,completed,3,38639.0,200
O0008523,106,M00092,62,20260602,paid,1,95732.0,600
O0008524,565,M00489,64,20260508,paid,3,84050.0,0
O0008525,454,M00388,41,20260528,paid,3,51120.0,200
O0008526,471,M00404,42,20260528,paid,3,47963.0,400
O0008527,362,M00310,69,20260627,paid,1,40146.0,0
O0008528,126,M00111,22,20260515,cancelled,1,30680.0,400
O0008529,262,M00225,44,20260616,completed,3,75076.0,600
O0008530,163,M00142,93,20260527,paid,1,106712.0,600
O0008531,244,M00209,22,20260627,paid,1,112389.0,200
O0008532,208,M00180,53,20260501,paid,1,68515.0,0
O0008533,487,M00419,19,20260628,paid,1,103425.0,200
O0008534,274,M00233,37,20260614,paid,3,5184.0,400
O0008535,394,M00337,32,20260619,completed,2,5223.0,600
O0008536,92,M00080,82,20260623,completed,1,59273.0,800
O0008537,493,M00425,68,20260526,completed,2,75100.0,400
O0008538,76,M00065,94,20260520,paid,2,7091.0,800
O0008539,392,M00335,36,20260528,completed,2,8218.0,0
O0008540,460,M00394,58,20260529,paid,3,53417.0,0
O0008541,301,M00255,92,20260527,paid,3,27398.0,600
O0008542,319,M00272,97,20260507,paid,3,36669.0,600
O0008543,204,M00177,12,20260508,cancelled,3,104025.0,600
O0008544,446,M00381,21,20260511,paid,3,85122.0,600
O0008545,313,M00266,49,20260622,paid,3,93221.0,600
O0008546,49,M00043,22,20260601,paid,2,93177.0,800
O0008547,119,M00105,65,20260615,paid,1,90957.0,0
O0008548,305,M00258,71,20260529,completed,2,65782.0,200
O0008549,508,M00437,77,20260617,paid,3,87263.0,600
O0008550,454,M00388,28,20260516,paid,1,48270.0,600
O0008551,533,M00460,43,20260601,paid,3,26828.0,600
O0008552,473,M00406,40,20260505,paid,3,38753.0,800
O0008553,557,M00481,90,20260502,paid,1,77955.0,200
O0008554,360,M00308,79,20260509,paid,2,44283.0,800
O0008555,331,M00282,33,20260614,paid,2,87438.0,800
O0008556,415,M00355,9,20260608,completed,2,20407.0,0
O0008557,467,M00401,46,20260609,cancelled,2,35847.0,0
O0008558,466,M00400,54,20260630,cancelled,2,44598.0,400
O0008559,535,M00462,22,20260507,paid,1,113041.0,800
O0008560,280,M00238,95,20260504,cancelled,1,84911.0,800
O0008561,388,M00331,83,20260527,paid,2,20272.0,200
O0008562,114,M00100,46,20260622,completed,1,52475.0,0
O0008563,410,M00351,63,20260602,completed,3,113626.0,400
O0008564,497,M00427,86,20260619,completed,3,67527.0,600
O0008565,183,M00159,79,20260506,cancelled,2,105642.0,200
O0008566,349,M00298,33,20260506,completed,2,69361.0,800
O0008567,28,M00024,97,20260531,completed,2,65303.0,200
O0008568,218,M00188,39,20260506,cancelled,3,49551.0,800
O0008569,422,M00360,49,20260511,paid,1,115084.0,600
O0008570,149,M00130,26,20260624,completed,2,18278.0,0
O0008571,198,M00173,40,20260513,cancelled,2,22748.0,600
O0008572,224,M00192,10,20260612,paid,2,79506.0,800
O0008573,474,M00407,70,20260517,paid,3,44754.0,0
O0008574,101,M00089,87,20260525,completed,3,53061.0,200
O0008575,247,M00211,74,20260618,paid,1,97916.0,800
O0008576,78,M00067,87,20260612,paid,3,52857.0,400
O0008577,13,M00012,43,20260612,cancelled,3,66038.0,600
O0008578,149,M00130,35,20260627,completed,3,105961.0,0
O0008579,129,M00114,43,20260520,cancelled,3,10277.0,0
O0008580,438,M00374,84,20260606,paid,2,103280.0,800
O0008581,215,M00186,2,20260528,paid,1,62693.0,200
O0008582,227,M00194,58,20260621,cancelled,2,48911.0,0
O0008583,125,M00110,65,20260502,paid,2,48732.0,600
O0008584,453,M00387,80,20260627,cancelled,1,34397.0,400
O0008585,121,M00107,94,20260627,completed,3,114538.0,400
O0008586,437,M00373,32,20260505,paid,3,72199.0,200
O0008587,370,M00316,9,20260613,cancelled,3,104306.0,200
O0008588,153,M00134,17,20260523,paid,3,46546.0,200
O0008589,326,M00278,44,20260604,paid,2,90458.0,600
O0008590,578,M00498,66,20260615,completed,3,46773.0,200
O0008591,241,M00206,48,20260608,completed,3,73650.0,800
O0008592,522,M00450,33,20260504,completed,2,57579.0,800
O0008593,538,M00465,72,20260610,completed,1,89824.0,0
O0008594,490,M00422,27,20260620,paid,1,78679.0,0
O0008595,14,M00013,95,20260603,cancelled,1,31093.0,600
O0008596,314,M00267,57,20260602,paid,1,33559.0,0
O0008597,125,M00110,56,20260514,paid,3,31808.0,600
O0008598,497,M00427,100,20260610,completed,2,76114.0,200
O0008599,83,M00071,1,20260529,cancelled,1,114380.0,800
O0008600,64,M00056,96,20260609,paid,1,39624.0,800
O0008601,382,M00327,97,20260529,completed,3,27639.0,0
O0008602,49,M00043,42,20260516,paid,3,76516.0,400
O0008603,342,M00292,89,20260602,paid,2,51410.0,800
O0008604,461,M00395,43,20260530,paid,2,45950.0,200
O0008605,323,M00275,62,20260623,completed,2,57943.0,400
O0008606,463,M00397,29,20260530,completed,3,22576.0,0
O0008607,407,M00349,25,20260519,paid,3,40834.0,200
O0008608,46,M00040,2,20260618,paid,2,24644.0,800
O0008609,287,M00243,64,20260626,paid,1,3896.0,200
O0008610,345,M00295,100,20260529,cancelled,2,77624.0,0
O0008611,255,M00218,53,20260526,paid,1,48312.0,200
O0008612,259,M00222,34,20260613,paid,2,21979.0,800
O0008613,507,M00436,27,20260510,paid,3,118155.0,600
O0008614,450,M00385,80,20260513,paid,3,42615.0,600
O0008615,489,M00421,19,20260513,completed,1,46188.0,200
O0008616,73,M00062,39,20260603,completed,3,33163.0,200
O0008617,24,M00021,83,20260611,paid,3,112363.0,0
O0008618,389,M00332,46,20260502,paid,2,95321.0,600
O0008619,116,M00102,95,20260622,completed,1,43067.0,600
O0008620,476,M00409,22,20260531,paid,3,40805.0,200
O0008621,432,M00369,36,20260607,cancelled,2,99527.0,800
O0008622,377,M00322,21,20260610,completed,3,99892.0,200
O0008623,65,M00057,84,20260514,paid,3,2085.0,400
O0008624,10,M00010,70,20260509,paid,2,26798.0,600
O0008625,256,M00219,42,20260521,paid,3,98144.0,200
O0008626,84,M00072,95,20260526,completed,1,25153.0,200
O0008627,262,M00225,60,20260601,completed,1,85589.0,600
O0008628,338,M00289,58,20260516,completed,1,2922.0,200
O0008629,94,M00082,53,20260503,cancelled,2,76017.0,600
O0008630,457,M00391,77,20260613,paid,2,53362.0,600
O0008631,475,M00408,88,20260521,paid,3,55687.0,600
O0008632,114,M00100,88,20260603,paid,2,71040.0,600
O0008633,125,M00110,95,20260630,paid,2,18780.0,400
O0008634,441,M00376,71,20260605,paid,2,104450.0,400
O0008635,71,M00061,75,20260627,paid,3,100207.0,600
O0008636,299,M00253,64,20260531,completed,2,24582.0,400
O0008637,154,M00135,93,20260515,completed,1,1406.0,800
O0008638,177,M00153,38,20260521,paid,3,66779.0,0
O0008639,509,M00438,30,20260517,paid,2,116538.0,0
O0008640,95,M00083,45,20260609,completed,2,80089.0,200
O0008641,187,M00163,58,20260528,cancelled,1,93479.0,800
O0008642,281,M00239,66,20260531,completed,3,24881.0,200
O0008643,246,M00211,15,20260525,completed,3,107315.0,800
O0008644,508,M00437,40,20260610,paid,2,106159.0,200
O0008645,239,M00204,11,20260517,paid,2,72324.0,200
